chunk_id,file,source_file,page,canonical_drug,monograph_name,section,previous_chunk_id,next_chunk_id,text,word_count
3,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,88,ethinyl estradiol and etonogestrel,Ethinyl Estradiol and Etonogestrel,dosage_adjustment,2,1,"start immediately. Following delivery or second-trimester abortion Women should be advised to start during the fourth week after delivery or second-trimester abortion. When starting later, the woman should use a barrier method for the first 7 days of use. Dosage Adjustment Renal Impairment adjustment No dosage adjustments are available. Hepatic Impairment adjustment Known to be poorly metabolized in women with impaired liver function. Contraindications • Hypersensitivity to the active substances or any of the excipients. • Presence or risk of VTE. • Risk factors for VTE include Obesity (body mass index over 30 kg/m²), Prolonged immobilization, major surgery, Positive family history, cancer,",102
1,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,89,ethinyl estradiol and etonogestrel,Ethinyl Estradiol and Etonogestrel,dosage_adjustment,3,2,"Egyptian National Formulary -Endocrine system systemic lupus erythematosus, haemolytic uraemic syndrome, chronic inflammatory bowel disease (Crohn's disease or ulcerative colitis), sickle cell disease and Increasing age above 35 years. • Presence or risk of arterial thromboembolism (ATE) • Risk factors for ATE include: Increasing age, smoking, hypertension, obesity, positive family history, migraine, diabetes mellitus, hyperhomocysteinaemia, valvular heart disease and atrial fibrillation, dyslipoproteinaemia and systemic lupus erythematosus. • Pancreatitis or a history if associated with severe hypertriglyceridemia. • Presence or history of severe hepatic disease as long as liver function values have not returned to normal. • Presence or history of liver tumors (benign or malignant). • Known or suspected malignant conditions of the genital organs or the breasts, if sex steroid-influenced. • Undiagnosed vaginal bleeding. • Pregnancy. • Concomitant use with medicinal products containing Ombitasvir/Paritaprevir/Ritonavir and Dasabuvir or medicinal products containing Glecaprevir/Pibrentasvir Adverse Drug Reactions >10% • Endocrine & metabolic:",150
2,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,89,ethinyl estradiol and etonogestrel,Ethinyl Estradiol and Etonogestrel,pregnancy_lactation,1,3,"steroid-influenced. • Undiagnosed vaginal bleeding. • Pregnancy. • Concomitant use with medicinal products containing Ombitasvir/Paritaprevir/Ritonavir and Dasabuvir or medicinal products containing Glecaprevir/Pibrentasvir Adverse Drug Reactions >10% • Endocrine & metabolic: Intermenstrual bleeding (7% to 12%). • Genitourinary: Vaginitis (14%). • Nervous system: Headache (11%; including migraine). 1% to 10% • Dermatologic: Acne vulgaris (2%). • Endocrine & metabolic: Amenorrhea (≤4%), decreased libido (2%), weight gain (5%). • Gastrointestinal: Abdominal pain (3%), nausea (≤6%), vomiting (≤6%). • Genitourinary: Breast tenderness (≤4%), dysmenorrhea (4%), female birth control device expulsion from genital tract (≤6%), mastalgia (≤4%), vaginal discharge (6%), vaginal discomfort (4%). Nervous system: Foreign body sensation (≤6%; including device discomfort), mood changes (6%; including depression, depressed mood, and emotional lability). Monitoring Parameters • Assessment of pregnancy status (before therapy and during therapy if missed doses) • Personal or family history of thrombotic or thromboembolic disorders (prior to therapy) • Blood pressure (prior",150
3,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,89,ethinyl estradiol and etonogestrel,Ethinyl Estradiol and Etonogestrel,dosage,2,1,"• Assessment of pregnancy status (before therapy and during therapy if missed doses) • Personal or family history of thrombotic or thromboembolic disorders (prior to therapy) • Blood pressure (prior to therapy and yearly) • Weight (BMI at baseline may be helpful to monitor changes during therapy) • Monitor patient for vision changes; blood pressure; signs and symptoms of thromboembolic disorders; signs or symptoms of depression; glycemic control in patients with diabetes; lipid profiles in patients being treated for hyperlipidemias. • Adequate diagnostic measures, including endometrial sampling, if",88
1,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,90,ethinyl estradiol and etonogestrel,Ethinyl Estradiol and Etonogestrel,drug_interactions,3,2,"Egyptian National Formulary -Endocrine system indicated, should be performed to rule out malignancy in all cases of undiagnosed abnormal vaginal bleeding. • Check if the vaginal ring is out of its place. Drug Interactions Risk X: Avoid combination Antihepaciviral Combination Products, Dasabuvir, Encorafenib, Exemestane, Fexinidazole, Fezolinetant, Hemin, Indium 111 Capromab Pendetide, Mitotane, Mobocertinib, Omaveloxolone, Ospemifene, Pexidartinib, Raloxifene, Repotrectinib, Taurursodiol, Tranexamic Acid, Ulipristal. Risk D: Consider therapy modification Aprepitant, Asparaginase Products, Asunaprevir, Atazanavir, Bile Acid Sequestrants, Brigatinib, Carfilzomib, Cobicistat, Cosyntropin, CYP3A4 Inducers, Efavirenz, Elagolix, Exenatide, Felbamate, Ferric Maltol, Fosaprepitant, Fostemsavir, Fusidic Acid (Systemic), Glecaprevir and Pibrentasvir, Griseofulvin, Growth Hormone Analogs, Ivosidenib, Ixazomib, Lamotrigine, Lixisenatide, Lomitapide, Mavacamten, Metyrapone, Mifepristone, Mycophenolate, Nirmatrelvir and Ritonavir, Octreotide, Olutasidenib, Oxcarbazepine, Perampanel, Pitolisant, Protease Inhibitors, Sugammadex, Tazemetostat, Tetrahydrocannabinol and Cannabidiol, Tirzepatide, Tizanidine, Tobacco (Smoked), Topiramate, Tovorafenib, Vaborbactam. Pregnancy and Lactation Pregnancy Contraindicated. Combination hormonal contraceptives are used to prevent pregnancy; discontinue treatment if pregnancy occurs. Lactation Not",150
2,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,90,ethinyl estradiol and etonogestrel,Ethinyl Estradiol and Etonogestrel,pregnancy_lactation,1,3,"Tetrahydrocannabinol and Cannabidiol, Tirzepatide, Tizanidine, Tobacco (Smoked), Topiramate, Tovorafenib, Vaborbactam. Pregnancy and Lactation Pregnancy Contraindicated. Combination hormonal contraceptives are used to prevent pregnancy; discontinue treatment if pregnancy occurs. Lactation Not recommended as it may reduce the amount of breast milk and change its composition. Administration Intravaginal • The woman herself can insert this ring in the vagina according to instructions of the physician. • Wash hands and remove ring from protective pouch (keep pouch for later ring disposal). • Press the sides of the ring together between thumb and index finger and insert a folded ring into vagina. Alternately, insert using the ring applicator (available separately). Specific placement is not required for the ring to be effective, but the ring should be inserted far enough into the vagina as to be comfortable. • Ring can be removed by pulling it out with the index and middle finger. Vaginal ring cannot",150
3,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,90,ethinyl estradiol and etonogestrel,Ethinyl Estradiol and Etonogestrel,pregnancy_lactation,2,1,"should be inserted far enough into the vagina as to be comfortable. • Ring can be removed by pulling it out with the index and middle finger. Vaginal ring cannot be disposed of in the toilet; place used vaginal ring back into foil pouch and dispose of in trash. • If the ring accidentally falls out, it may be rinsed with cool or warm (not hot) water and reinserted within 3 hours. • Regularly check for the presence of the ring in the vagina (eg, before and after intercourse). • Certain barrier methods (eg, diaphragm, cervical cap, female condom) may interfere with proper ring placement, and therefore, are not recommended for use as a back-up method of contraception. • Ensure proper vaginal placement of the ring to avoid inadvertent urinary",130
1,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,91,ethinyl estradiol and etonogestrel,Ethinyl Estradiol and Etonogestrel,warnings_precautions,3,2,"Egyptian National Formulary -Endocrine system bladder insertion. N.B Refer to manufacturer PIL if there are specific considerations. Warnings/ Precautions • Bleeding irregularities: Amenorrhea, spotting, and unscheduled bleeding may occur, primarily during the first 3 months of therapy. Amenorrhea or oligomenorrhea may occur after discontinuing combination hormonal contraceptives, especially when such a condition is preexistent. • Chloasma: A combination hormonal contraceptives, as well as sun exposure and pregnancy, are triggers for chloasma (a condition in which areas of the skin become darker than the surrounding skin). Avoid exposure to sun or UV radiation during therapy in patients with a susceptibility to chloasma or additional risk factors. • Risk of cholestasis may be increased with previous cholestatic jaundice of pregnancy or jaundice with prior hormonal contraceptive use. • Lipid profile: Combination hormonal contraceptives may adversely affect lipid levels, including serum triglycerides. • Retinal thrombosis: Discontinue if unexplained loss of vision, proptosis, diplopia,",150
2,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,91,ethinyl estradiol and etonogestrel,Ethinyl Estradiol and Etonogestrel,warnings_precautions,1,3,"with prior hormonal contraceptive use. • Lipid profile: Combination hormonal contraceptives may adversely affect lipid levels, including serum triglycerides. • Retinal thrombosis: Discontinue if unexplained loss of vision, proptosis, diplopia, papilledema, or retinal vascular lesions occur and immediately evaluate for retinal thrombosis. • Thromboembolic disorders: The use of any combined hormonal contraceptive increases the risk of VTE compared with no use. Discontinue use of combination hormonal contraceptives if an arterial or VTE occurs. The risk is greatest during the first year of use and less than the risk associated with pregnancy. Patients with inherited thrombophilias may have increased risk of VTE. Age >35 years, hypertension, obesity, and tobacco use also increase the risk of thromboembolic events in patients taking combination hormonal contraceptives. Combination hormonal contraceptives may also increase the risk of arterial thrombosis (e.g., myocardial infarction, stroke); do not use in patients with a history of stroke or ischemic heart",150
3,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,91,ethinyl estradiol and etonogestrel,Ethinyl Estradiol and Etonogestrel,warnings_precautions,2,4,"hormonal contraceptives. Combination hormonal contraceptives may also increase the risk of arterial thrombosis (e.g., myocardial infarction, stroke); do not use in patients with a history of stroke or ischemic heart disease. • Breast cancer: Available studies have not shown a consistent association with combination hormonal contraceptives and breast cancer risk. However, breast cancer is a hormonal sensitive tumor and the prognosis for patients with a current or recent history of breast cancer may be worse with combination hormonal contraceptive use. • Use with caution in patients with risk factors for cardiovascular disease (eg, hypertension, low HDL, high LDL, high triglycerides, older age, diabetes, patients who smoke); use of combination hormonal contraceptives may increase the risk of cardiovascular disease. Use with caution in patients with a high risk of depression; discontinue if serious depression recurs. May impair glucose tolerance; use caution in patients with diabetes. • Gallbladder disease: Combination hormonal contraceptives",150
4,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,91,ethinyl estradiol and etonogestrel,Ethinyl Estradiol and Etonogestrel,warnings_precautions,3,1,caution in patients with a high risk of depression; discontinue if serious depression recurs. May impair glucose tolerance; use caution in patients with diabetes. • Gallbladder disease: Combination hormonal contraceptives may cause a small increased risk of gallbladder disease or may worsen existing gallbladder disease. • Hepatic impairment: Contraceptive steroids may be poorly metabolized in patients with hepatic impairment. Discontinue if jaundice develops during therapy or if liver function becomes abnormal. Use of combination,74
1,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,92,ethinyl estradiol and etonogestrel,Ethinyl Estradiol and Etonogestrel,warnings_precautions,4,2,"Egyptian National Formulary -Endocrine system hormonal contraceptives may be considered in patients with mild (compensated) cirrhosis. • Hepatitis: Initiation of combination hormonal contraceptives is not recommended in patients with acute viral hepatitis or during a flare. Continued use in patients with chronic hepatitis has not been shown to increase the rate or severity of cirrhotic fibrosis or hepatocellular carcinoma. Continued use in patients who are carriers has not been shown to trigger liver failure or severe hepatic dysfunction. • Angioedema: Estrogens may induce or exacerbate symptoms in patients with hereditary angioedema. • Hypertension: The risk of hypertension may be increased with age, dose, and duration of use. Do not use combination hormonal contraceptives in patients with hypertension and vascular disease, or persistent BP values ≥160 mm Hg systolic or ≥100 mm Hg diastolic. The risks of use may not outweigh the benefits of treatment in patients with less severe hypertension",150
2,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,92,ethinyl estradiol and etonogestrel,Ethinyl Estradiol and Etonogestrel,warnings_precautions,1,3,"or persistent BP values ≥160 mm Hg systolic or ≥100 mm Hg diastolic. The risks of use may not outweigh the benefits of treatment in patients with less severe hypertension (140 to 159 mm Hg systolic or 90 to 99 mm Hg diastolic) or those with hypertension that is adequately controlled. Consider other risk factors for cardiovascular disease (eg, older age, smoking, diabetes) when prescribing contraceptives. Monitor BP in patients with well-controlled hypertension; discontinue therapy if BP rises significantly. • Migraine: Evaluate new, recurrent, severe, or persistent headaches and discontinue use if indicated. The use of combination hormonal contraceptives may be considered in patients who have migraines without aura (including menstrual migraines). Ovarian and endometrial cancer: The risk of ovarian cancer is decreased in patients using combination hormonal contraceptives. Storage • Store refrigerated between (2°C to 8°C). • After dispensing, it can be stored for up to 4 months or",150
3,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,92,ethinyl estradiol and etonogestrel,Ethinyl Estradiol and Etonogestrel,warnings_precautions,2,1,"cancer is decreased in patients using combination hormonal contraceptives. Storage • Store refrigerated between (2°C to 8°C). • After dispensing, it can be stored for up to 4 months or 6 months at 25°C; excursions are permitted between 15°C and 30°C. • Avoid direct sunlight or temperatures above 30°C N.B Refer to manufacturer PIL if there are specific considerations.",59
1,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,93,ethinylestradiol with levonorgestrel,Ethinylestradiol with Levonorgestrel,dosage,3,2,"Egyptian National Formulary -Endocrine system Ethinylestradiol with Levonorgestrel Generic Name Ethinyl estradiol and Levonorgestrel Dosage form/strengths Tablets: Levonorgestrel 150 mcg; Ethinyl Estradiol 30 mcg Pack of 3 different sets of tablets: Levonorgestrel/ Ethinyl Estradiol: 50mcg/30mcg + 125mcg/30mcg + 75mch/40mcg. Route of Administration Oral Pharmacologic Category Contraceptive; Estrogen and Progestin Combination. ATC for preparations, which contain fixed combinations of progestogen and estrogens: G03AA07 ATC for Preparation with varying contents of progestogens and estrogens adjusted to the normal hormonal cycle: G03AB03 Indications For the prevention of pregnancy. Dosage Regimen Contraception Oral: 1 tablet once daily to be taken daily for 21 consecutive days. Each subsequent pack is started after a 7-day tablet-free interval, during which bleeding usually occurs. Starting medication: • No preceding hormonal contraceptive use [in the past month]: Administration should be started on day 1 of the natural cycle (the first day of menstrual bleeding). Starting on day 2- 5",150
2,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,93,ethinylestradiol with levonorgestrel,Ethinylestradiol with Levonorgestrel,administration,1,3,"preceding hormonal contraceptive use [in the past month]: Administration should be started on day 1 of the natural cycle (the first day of menstrual bleeding). Starting on day 2- 5 is allowed, but in that case a barrier contraceptive (nonhormonal) should be used during the first 7 days of treatment. • Changing from another combined hormonal contraceptive (combined oral contraceptive (COC), vaginal ring, transdermal patch): Administration should be started on the day after the last active tablet of the previous COC (or after removal of the ring or patch). • Changing from a progestogen-only method (oral contraceptive with only progesterone, injection, implant) or progestogen-releasing intrauterine system (IUS): Administration should be started on any day; the change from an implant or IUS must take place on the day of removal, and from an injectable contraceptive at the time when the next injection would be due. In each case, the use of",150
3,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,93,ethinylestradiol with levonorgestrel,Ethinylestradiol with Levonorgestrel,administration,2,1,"IUS must take place on the day of removal, and from an injectable contraceptive at the time when the next injection would be due. In each case, the use of an additional barrier contraceptive (nonhormonal) is necessary during the first 7 days. • Following first-trimester abortion Administration should be started immediately. In this case, no additional contraceptive method is required. • Following childbirth or second-trimester abortion Administration should be started 21 to 28 days after delivery or secondtrimester abortion. When starting later, an additional barrier contraceptive (nonhormonal) should be used during the first 7 days of tablet-taking. Dosage Adjustment Renal Impairment No dosage adjustments are available; use with caution and monitor blood pressure closely.",114
1,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,94,ethinylestradiol with levonorgestrel,Ethinylestradiol with Levonorgestrel,contraindications,3,2,"Egyptian National Formulary -Endocrine system Hepatic Impairment Contraindicated in patients with hepatic impairment. Contraindications • Hypersensitivity to the active substances or to any of the excipients. • Presence or risk of VTE. • Risk factors for VTE include Obesity (body mass index over 30 kg/m²), Prolonged immobilization, major surgery, Positive family history, cancer, systemic lupus erythematosus, hemolytic uraemic syndrome, chronic inflammatory bowel disease (Crohn's disease or ulcerative colitis), sickle cell disease and Increasing age above 35 years. • Presence or risk of ATE. • Risk factors for ATE include Increasing age, smoking, hypertension, obesity, positive family history, migraine, diabetes mellitus, hyperhomocysteinemia, valvular heart disease and atrial fibrillation, dyslipoproteinaemia and systemic lupus erythematosus. • Pancreatitis or a history associated with severe hypertriglyceridemia. • Presence or history of severe hepatic disease as long as liver function values have not returned to normal. • Presence or history of liver tumors (benign or malignant).",150
2,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,94,ethinylestradiol with levonorgestrel,Ethinylestradiol with Levonorgestrel,contraindications,1,3,"hypertriglyceridemia. • Presence or history of severe hepatic disease as long as liver function values have not returned to normal. • Presence or history of liver tumors (benign or malignant). • Known or suspected malignant conditions of the genital organs or the breasts, if sex steroid-influenced. • Undiagnosed vaginal bleeding. • Pregnancy. • Concomitant use with medicinal products containing Ombitasvir/Paritaprevir/Ritonavir and Dasabuvir or medicinal products containing Glecaprevir/Pibrentasvir Adverse Drug Reactions 1% to 10% • Endocrine & metabolic: Weight gain. • Gastrointestinal: Nausea (oral: 4%). • Genitourinary: Dysmenorrhea (oral: 2%). • Local: Application site reaction. Nervous system: Headache (oral: 4%). Monitoring Parameters • Assessment of pregnancy status (before therapy and during therapy if missed doses) • Personal or family history of thrombotic or thromboembolic disorders (before therapy) • Blood pressure (before therapy and yearly) • Weight (BMI at baseline may be helpful to monitor changes during therapy) • Monitor patient for",150
3,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,94,ethinylestradiol with levonorgestrel,Ethinylestradiol with Levonorgestrel,contraindications,2,1,"thrombotic or thromboembolic disorders (before therapy) • Blood pressure (before therapy and yearly) • Weight (BMI at baseline may be helpful to monitor changes during therapy) • Monitor patient for vision changes; blood pressure; signs and symptoms of thromboembolic disorders; signs or symptoms of depression; glycemic control in patients with diabetes; and lipid profiles in patients being treated for hyperlipidemias. • Adequate diagnostic measures, including endometrial sampling, if indicated, should be performed to rule out malignancy in all cases of undiagnosed abnormal vaginal bleeding.",84
1,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,95,ethinylestradiol with levonorgestrel,Ethinylestradiol with Levonorgestrel,drug_interactions,3,2,"Egyptian National Formulary -Endocrine system Drug Interactions Risk X: Avoid combination Anastrozole, Dasabuvir, Dehydroepiandrosterone, Encorafenib, Erdafitinib, Exemestane, Fexinidazole, Fezolinetant, Fusidic Acid (Systemic), Hemin, Indium 111 Capromab Pendetide, Lactic Acid, Citric Acid, Potassium Bitartrate, Mobocertinib, Omaveloxolone, Ombitasvir, Paritaprevir, Ritonavir, Ombitasvir, Paritaprevir, Ritonavir, Dasabuvir, Ospemifene, Pexidartinib, Raloxifene, Repotrectinib, Taurursodiol, Tranexamic Acid, Uliprista Risk D: Consider therapy modification Acitretin, Alitretinoin (Systemic), Apalutamide, Aprepitant, Armodafinil, Artemether, Lumefantrine, Asparaginase (E. coli), Asparaginase [Recombinant], Asparaginase, Asunaprevir, Atazanavir, Belzutifan, Bexarotene (Systemic), Bosentan, Brigatinib, Calaspargase Pegol, Carbamazepine, Carfilzomib, Cenobamate, Cholestyramine Resin, Cladribine, Clobazam, Cobicistat, Colesevelam, Colestipol , Cosyntropin, Dabrafenib, Danshen, Darolutamide, Darunavir, Dexamethasone (Systemic), Dicloxacillin, Dipyrone, Echinacea, Efavirenz, Elagolix, Elagolix, Estradiol, and Norethindrone, Enzalutamide, Erlotinib, Eslicarbazepine, Exenatide, Felbamate, Ferric Maltol, Flucloxacillin, Fosamprenavir, Fosaprepitant, Fosphenytoin, Fostemsavir, Ginkgo Biloba, Glecaprevir and Pibrentasvir, Glycerol Phenylbutyrate, Griseofulvin, Isotretinoin (Systemic), Ivosidenib, Ixazomib, LamoTRIgine, Lesinurad, Licorice, Lixisenatide , Lomitapide, Lonapegsomatropin , Lopinavir, Lorlatinib, Lumacaftor, Ivacaftor, Mavacamten, Metyrapone, Mifepristone, Mitapivat, Mitotane, Modafinil, Mycophenolate, Nafcillin, Nelfinavir,",150
2,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,95,ethinylestradiol with levonorgestrel,Ethinylestradiol with Levonorgestrel,drug_interactions,1,3,"and Pibrentasvir, Glycerol Phenylbutyrate, Griseofulvin, Isotretinoin (Systemic), Ivosidenib, Ixazomib, LamoTRIgine, Lesinurad, Licorice, Lixisenatide , Lomitapide, Lonapegsomatropin , Lopinavir, Lorlatinib, Lumacaftor, Ivacaftor, Mavacamten, Metyrapone, Mifepristone, Mitapivat, Mitotane, Modafinil, Mycophenolate, Nafcillin, Nelfinavir, Nirmatrelvir, Ritonavir, Octreotide, Olutasidenib, Oxcarbazepine, Palovarotene, Pegaspargase, Perampanel, Phenobarbital, Phenytoin, Pitolisant, Primidone, Rifabutin, Rifampin, Rifapentine, Ritonavir, Rufinamide, Saquinavir, Somapacitan , Somatrogon, Somatropin , Sotagliflozin, Sotorasib, St John's Wort, Sugammadex, Tazemetostat, Tecovirimat, Telotristat Ethyl, Tetrahydrocannabinol, Cannabidiol, Thioridazine, Tipranavir, Tirzepatide, Tizanidine, Tobacco (Smoked), Topiramate, Tretinoin (Systemic), Vaborbactam, Vemurafenib, Zanubrutinib Pregnancy and Lactation Pregnancy Contraindicated. Combination hormonal contraceptives are used to prevent pregnancy; discontinue treatment if pregnancy occurs. Lactation Not recommended as it may reduce the amount of breast milk and change its composition. Administration Oral: Administer at the same time each day. N.B Refer to manufacturer PIL if there are specific considerations. Warnings/ Precautions • Bleeding irregularities: Amenorrhea, spotting, and unscheduled bleeding may occur, primarily during the first 3 months of therapy.",150
3,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,95,ethinylestradiol with levonorgestrel,Ethinylestradiol with Levonorgestrel,warnings_precautions,2,1,"N.B Refer to manufacturer PIL if there are specific considerations. Warnings/ Precautions • Bleeding irregularities: Amenorrhea, spotting, and unscheduled bleeding may occur, primarily during the first 3 months of therapy. Amenorrhea or oligomenorrhea may occur after discontinuing combination hormonal contraceptives, especially when such a condition was preexistent. • Chloasma: Combination hormonal contraceptives, as well as sun exposure and pregnancy, are triggers for chloasma (a condition in which areas of the skin become darker than the surrounding skin). Avoid exposure to sun",81
1,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,96,ethinylestradiol with levonorgestrel,Ethinylestradiol with Levonorgestrel,pregnancy_lactation,3,2,"Egyptian National Formulary -Endocrine system or UV radiation during therapy in patients with a susceptibility to chloasma or additional risk factors. • Risk of cholestasis may be increased with previous cholestatic jaundice of pregnancy or jaundice with prior hormonal contraceptive use. • Lipid profile: Combination hormonal contraceptives may adversely affect lipid levels, including serum triglycerides. Patients with hypertriglyceridemia or a family history of hypertriglyceridemia may be at increased risk of pancreatitis when using combination hormonal contraceptives. Consider alternative contraception for patients with uncontrolled dyslipidemia. • Retinal thrombosis: Discontinue if unexplained loss of vision, proptosis, diplopia, papilledema, or retinal vascular lesions occur and immediately evaluate for retinal thrombosis. • Thromboembolic disorders: The use of any combined hormonal contraceptive increases the risk of VTE compared with no use. Products that contain Levonorgestrel, Norgestimate or Norethisterone are associated with the lowest risk of VTE. Discontinue use of combination hormonal contraceptives if an arterial",150
2,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,96,ethinylestradiol with levonorgestrel,Ethinylestradiol with Levonorgestrel,pregnancy_lactation,1,3,"of VTE compared with no use. Products that contain Levonorgestrel, Norgestimate or Norethisterone are associated with the lowest risk of VTE. Discontinue use of combination hormonal contraceptives if an arterial or VTE occurs. The risk is greatest during the first year of use and less than the risk associated with pregnancy. Patients with inherited thrombophilias may have increased risk of VTE. Age >35 years, hypertension, obesity, and tobacco use also increase the risk of thromboembolic events in patients taking combination hormonal contraceptives. Combination hormonal contraceptives may also increase the risk of arterial thrombosis (eg, myocardial infarction, stroke); do not use in patients with a history of stroke or ischemic heart disease. • Breast cancer: Available studies have not shown a consistent association with combination hormonal contraceptives and breast cancer risk. However, breast cancer is a hormonal sensitive tumor and the prognosis for patients with a current or recent history of",150
3,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,96,ethinylestradiol with levonorgestrel,Ethinylestradiol with Levonorgestrel,pregnancy_lactation,2,4,"consistent association with combination hormonal contraceptives and breast cancer risk. However, breast cancer is a hormonal sensitive tumor and the prognosis for patients with a current or recent history of breast cancer may be worse with combination hormonal contraceptive use. • Use with caution in patients with risk factors for cardiovascular disease (eg, hypertension, low HDL, high LDL, high triglycerides, older age, diabetes, patients who smoke); use of combination hormonal contraceptives may increase the risk of cardiovascular disease. Use with caution in patients with a high risk of depression; discontinue if serious depression recurs. May impair glucose tolerance; use caution in patients with diabetes. • Gallbladder disease: Combination hormonal contraceptives may cause a small increased risk of gallbladder disease or may worsen existing gallbladder disease. • Hepatic impairment: Contraceptive steroids may be poorly metabolized in patients with hepatic impairment. Discontinue if jaundice develops during therapy or if liver function becomes",150
4,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,96,ethinylestradiol with levonorgestrel,Ethinylestradiol with Levonorgestrel,pregnancy_lactation,3,1,may worsen existing gallbladder disease. • Hepatic impairment: Contraceptive steroids may be poorly metabolized in patients with hepatic impairment. Discontinue if jaundice develops during therapy or if liver function becomes abnormal. Use of combination hormonal contraceptives may be considered in patients with mild (compensated) cirrhosis. • Hepatitis: Initiation of combination hormonal contraceptives is not,54
1,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,97,ethinylestradiol with levonorgestrel,Ethinylestradiol with Levonorgestrel,pregnancy_lactation,4,2,"Egyptian National Formulary -Endocrine system recommended in patients with acute viral hepatitis or during a flare. Continued use in patients with chronic hepatitis has not been shown to increase the rate or severity of cirrhotic fibrosis or hepatocellular carcinoma. Continued use in patients who are carriers has not been shown to trigger liver failure or severe hepatic dysfunction. • Angioedema: Estrogens may induce or exacerbate symptoms in patients with hereditary angioedema. • Hypertension: The risk of hypertension may be increased with age, dose, and duration of use. Do not use combination hormonal contraceptives in patients with hypertension and vascular disease, or persistent BP values ≥160 mm Hg systolic or ≥100 mm Hg diastolic. The risks of use may not outweigh the benefits of treatment in patients with less severe hypertension (140 to 159 mm Hg systolic or 90 to 99 mm Hg diastolic) or those with hypertension that is adequately",150
2,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,97,ethinylestradiol with levonorgestrel,Ethinylestradiol with Levonorgestrel,pregnancy_lactation,1,1,"the benefits of treatment in patients with less severe hypertension (140 to 159 mm Hg systolic or 90 to 99 mm Hg diastolic) or those with hypertension that is adequately controlled. Consider other risk factors for cardiovascular disease (eg, older age, smoking, diabetes) when prescribing contraceptives. Monitor BP in patients with well-controlled hypertension; discontinue therapy if BP rises significantly. • Migraine: Evaluate new, recurrent, severe, or persistent headaches and discontinue use if indicated. The use of combination hormonal contraceptives may be considered in patients who have migraines without aura (including menstrual migraines). • Ovarian or Endometrial cancer: The risk of ovarian or endometrial cancer is decreased in patients using combination hormonal contraceptives. Storage Store between 15°C to 30°C. • N.B. Refer to manufacturer PIL if there are specific considerations.",129
1,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,99,intra-uterine contraceptive devices,Intra-uterine contraceptive devices,dosage,2,2,"Egyptian National Formulary -Endocrine system Copper releasing Intra-uterine contraceptive devices Generic Name Copper containing device Dosage form/strengths Intrauterine device (IUD): Copper 208 mm2; 380 mm2 Route of Administration Intra-uterine Pharmacologic Category Contraceptive ATC: G02BA02 Indications Contraception: For the prevention of pregnancy for up to 10 years Dosage Regimen Contraception • One device should be inserted at the fundus of the uterine cavity. Exclude pregnancy before insertion. • Device should be removed on or before 10 years from the date of insertion. • Do not leave any one device in place for >10 years. Starting therapy • Start in females not currently using contraception. o At any time during the menstrual cycle. • Switch to Copper device from an oral, transdermal, or vaginal form of hormonal contraception or an injectable progestin contraceptive. o At any time during the menstrual cycle; discontinue the previous method. • Switch to Copper device from a",150
